customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
2957-JIRMN,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No
2049-BAFNW,No,No phone service,DSL,No,No,Yes,Yes,No,No,No
3842-QTGDL,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No
7163-OCEQI,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No
9782-LGXMC,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No
5975-BAICR,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No
8019-ENHXU,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes
5167-GBFRE,No,No phone service,DSL,No,No,No,No,No,No,Yes
9033-EOXWV,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes
4673-KKSLS,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,No
4853-OITSN,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,No
9800-OUIGR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1324-NLTJE,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes
2324-EFHVG,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
7094-MSZAO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1522-VVDMG,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes
6907-CQGPN,No,No phone service,DSL,No,Yes,No,Yes,No,No,No
0780-XNZFN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0239-OXEXL,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No
2675-IJRGJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7049-GKVZY,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No
8577-QSOCG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3721-CNZHX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0212-ISBBF,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No
9185-TQCVP,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes
3585-YNADK,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No
5271-DBYSJ,Yes,No,Fiber optic,No,No,No,No,No,Yes,No
1099-GODLO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6828-HMKWP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5567-WSELE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
1472-TNCWL,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,No
8063-RJYNF,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes
0687-ZVTHB,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes
2080-GKCWQ,Yes,No,Fiber optic,No,Yes,No,No,No,No,No
9661-ACXBS,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes
2193-SFWQW,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
5656-JAMLX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3462-BJQQA,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,No
0442-TDYUO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6733-LRIZX,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No
9503-XJUME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4367-NHWMM,No,No phone service,DSL,No,No,No,No,No,No,No
3727-RJMEO,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
3779-OSWCF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
6736-DHUQI,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,No
3915-ODIYG,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,No
1360-RCYRT,No,No phone service,DSL,No,No,No,Yes,No,No,No
2724-FJDYW,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No
4451-RWASJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6646-VRFOL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
3460-TJBWI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5917-HBSDW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5685-IIXLY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes
5671-UUNXD,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No
0956-ACVZC,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,No
2325-NBPZG,Yes,No,Fiber optic,Yes,No,No,No,No,No,No
4250-ZBWLV,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes
4482-FTFFX,Yes,No,DSL,No,No,Yes,Yes,No,No,No
8859-DZTGQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0440-MOGPM,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No
0020-JDNXP,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No
3752-CQSJI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5025-GOOKI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4698-KVLLG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5095-AESKG,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes
2887-JPYLU,Yes,No,DSL,No,No,No,No,No,No,No
4770-QAZXN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4896-CPRPF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1871-MOWRM,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes
9714-EDSUC,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,No
2027-OAQQC,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes
0282-NVSJS,No,No phone service,DSL,No,No,No,Yes,No,No,No
9090-SGQXL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
6595-YGXIT,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes
7353-YOWFP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9835-ZIITK,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes
8008-ESFLK,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
7537-CBQUZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
1555-DJEQW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5649-TJHOV,No,No phone service,DSL,No,No,No,No,No,Yes,Yes
0519-XUZJU,Yes,No,Fiber optic,No,No,No,No,No,No,Yes
3363-EWLGO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4750-UKWJK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6338-AVWCY,No,No phone service,DSL,No,No,Yes,No,Yes,No,Yes
1689-YQBYY,Yes,Yes,Fiber optic,No,No,No,No,No,No,No
4487-ZYJZK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2959-FENLU,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,No
0708-LGSMF,Yes,Yes,DSL,Yes,No,No,No,No,Yes,No
9253-QXKBE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
7634-HLQJR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0487-RPVUM,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,No
4079-ULGFR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2516-XSJKX,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No
0057-QBUQH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9445-SZLCH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes
6599-SFQVE,Yes,No,DSL,No,No,No,No,No,Yes,No
8331-ZXFOE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No
4003-FUSHP,Yes,No,DSL,No,No,No,Yes,Yes,No,No
0356-ERHVT,Yes,No,DSL,No,No,No,No,No,No,No
7325-ENZFI,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No
4884-ZTHVF,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,No
3920-HIHMQ,Yes,Yes,DSL,No,No,No,No,No,No,No
3055-OYMSE,Yes,No,Fiber optic,No,Yes,No,No,No,No,No
0613-WUXUM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7568-PODML,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes
4458-KVRBJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5349-IECLD,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
1397-XKKWR,No,No phone service,DSL,Yes,No,Yes,No,No,No,No
3945-GFWQL,Yes,No,DSL,No,No,No,No,No,No,Yes
8097-OMULG,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No
6013-BHCAW,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No
0401-WDBXM,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No
3387-PLKUI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6096-EGVTU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3797-VTIDR,No,No phone service,DSL,No,No,No,No,No,No,Yes
5081-NWSUP,Yes,No,DSL,No,Yes,No,Yes,No,Yes,No
2580-ATZSQ,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No
8085-MSNLK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
9691-HKOVS,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
9881-VCZEP,Yes,Yes,DSL,No,Yes,No,No,No,No,No
9526-BIHHD,No,No phone service,DSL,Yes,No,No,No,No,No,Yes
8757-TFHHJ,Yes,No,DSL,Yes,No,No,No,No,No,No
4523-WXCEF,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes
1468-DEFNC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5119-KEPFY,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No
8364-TRMMK,Yes,Yes,DSL,No,No,No,No,No,No,Yes
0916-KNFAJ,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,No
8319-QBEHW,No,No phone service,DSL,No,Yes,No,No,Yes,No,No
3063-QFSZL,Yes,No,DSL,No,No,No,No,No,Yes,Yes
8775-LHDJH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes
9625-QNLUX,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
3097-NQYSN,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes
4024-CSNBY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No
7110-BDTWG,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,No
7493-GVFIO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0690-SRQID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9605-WGJVW,Yes,No,Fiber optic,No,No,No,No,No,No,No
9114-DPSIA,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No
4700-UBQMV,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,No
7711-GQBZC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3565-UNOCC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
4627-MIHJH,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No
9795-NREXC,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No
8573-CGOCC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7356-AYNJP,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9249-FXSCK,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes
5493-SDRDQ,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes
6286-SUUWT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4819-HJPIW,No,No phone service,DSL,No,No,No,No,No,No,No
8654-DHAOW,Yes,Yes,DSL,No,Yes,No,No,No,No,No
5438-QMDDL,Yes,No,DSL,No,Yes,No,No,No,Yes,No
9812-GHVRI,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No
5553-AOINX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
1228-ZLNBX,Yes,Yes,Fiber optic,No,No,No,No,No,No,No
4226-KKDON,Yes,No,DSL,No,Yes,No,Yes,Yes,No,No
3831-YCPUO,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
7445-WMRBW,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No
3308-DGHKL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9924-JPRMC,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
0080-EMYVY,Yes,No,DSL,No,Yes,No,No,No,No,No
6218-KNUBD,Yes,No,DSL,No,Yes,No,No,Yes,No,No
7337-CINUD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7609-NRNCA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0623-EJQEG,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,No
7153-CHRBV,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No
0871-URUWO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
9190-MFJLN,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
6198-PNNSZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
3317-VLGQT,Yes,No,Fiber optic,No,No,No,No,No,Yes,No
4132-POCZS,No,No phone service,DSL,Yes,No,No,No,No,Yes,No
5614-DNZCE,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No
1095-JUDTC,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Yes
3896-RCYYE,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No
9638-JIQYA,No,No phone service,DSL,No,No,No,No,No,No,No
3258-SANFR,Yes,No,DSL,No,No,No,No,No,No,No
3726-TBHQT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
3190-ITQXP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0870-VEMYL,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes
4833-QTJNO,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No
3039-MJSLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0178-CIIKR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5385-SUIRI,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes
3982-XWFZQ,Yes,Yes,DSL,No,No,No,No,No,No,Yes
5774-QPLTF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2322-VCZHZ,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,No
5010-IPEAQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,No
4009-ALQFH,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
6383-ZTSIW,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,No
8990-YOZLV,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No
3069-SSVSN,No,No phone service,DSL,No,No,No,No,No,No,No
5222-IMUKT,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No
3627-FCRDW,Yes,No,Fiber optic,No,No,No,No,No,No,Yes
7562-GSUHK,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes
6685-XSHHU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
8901-UPRHR,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
4903-UYAVB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
0118-JPNOY,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,No
6776-TLWOI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
3845-FXCYS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5857-XRECV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0725-CXOTM,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No
4343-EJVQB,Yes,No,Fiber optic,Yes,No,No,No,No,No,No
9000-PLFUZ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No
3427-GGZZI,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,No
7779-ORAEL,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No
0644-OQMDK,Yes,No,Fiber optic,No,No,No,No,No,No,No
4077-CROMM,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes
3154-CFSZG,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,No
2868-MZAGQ,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes
4847-QNOKA,Yes,No,DSL,No,No,No,No,No,No,Yes
2220-IAHLS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1658-XUHBX,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,No
6379-RXJRQ,Yes,No,Fiber optic,No,No,No,No,No,No,Yes
2378-HTWFW,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,No
8650-RHRKE,No,No phone service,DSL,No,No,Yes,No,No,No,Yes
4377-VDHYI,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,No
0475-RIJEP,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes
1260-TTRXI,Yes,No,DSL,No,No,No,No,No,Yes,Yes
3719-TDVQB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6328-ZPBGN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
0201-MIBOL,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No
4937-QPZPO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No
2925-VDZHY,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
6981-TDRFT,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No
3413-CSSTH,Yes,Yes,DSL,No,No,Yes,No,No,No,No
8033-VCZGH,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No
4789-KWMXN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes
0224-NIJLP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7542-CYDDM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4718-WXBGI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
2867-UIMSS,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes
8495-PRWFH,Yes,Yes,DSL,No,No,Yes,No,No,No,No
0439-IFYUN,Yes,No,Fiber optic,No,Yes,No,No,No,No,No
5716-LIBJC,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
2868-LLSKM,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No
8111-RKSPX,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes
2988-QRAJY,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
1585-MQSSU,Yes,No,DSL,No,No,No,Yes,No,No,Yes
0071-NDAFP,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2856-NNASM,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes
7328-ZJAJO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6458-CYIDZ,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No
8559-CIZFV,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes
1090-PYKCI,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
3058-WQDRE,No,No phone service,DSL,No,No,No,No,No,No,No
7547-EKNFS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes
2279-AXJJK,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,No
6769-DYBQN,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes
0909-SELIE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No
3417-TSCIC,No,No phone service,DSL,No,No,No,No,No,No,No
1042-HFUCW,Yes,No,DSL,No,Yes,No,Yes,No,No,No
4439-JMPMT,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes
6537-OTKMY,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,No
8999-EXMNO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6725-TPKJO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2446-BEGGB,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes
7162-WPHPM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No
1599-MMYRQ,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No
8821-KVZKQ,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No
1496-GGSUK,No,No phone service,DSL,No,No,No,No,No,No,Yes
6434-TTGJP,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,No
0042-JVWOJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0130-SXOUN,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,No
2575-GFSOE,Yes,No,Fiber optic,No,No,No,No,No,No,Yes
2330-PQGDQ,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No
1452-UZOSF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
2097-YVPKN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2842-JTCCU,Yes,No,DSL,No,No,No,No,No,No,Yes
8597-CTXVJ,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No
6631-HMANX,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No
9962-BFPDU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3296-SILRA,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes
9681-OXGVC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
6394-HHHZM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5995-LFTLE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
5180-UCIIQ,No,No phone service,DSL,Yes,No,No,No,No,Yes,Yes
1932-UEDCX,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No
7153-OANIO,Yes,No,Fiber optic,No,No,No,No,No,No,Yes
5188-HGMLP,Yes,Yes,Fiber optic,No,No,No,No,No,No,No
0665-XHDJU,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No
6521-YYTYI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
8878-HMWBV,Yes,No,DSL,No,No,Yes,No,No,No,Yes
8265-HKSOW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No
3544-FBCAS,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No
5331-RGMTT,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No
4759-PXTAN,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No
